id,text,HS,TR,AG,original_text
20134,They just taught me here the dick boy or should I say DRUNK OF LIFE THAT THE ONLY THING HE HAS DONE IN HIS LIFE (indirectly) IS HAVE A BIG COCK.... WHAT. FUCKING. SHOCK. CHILD.,0,0,0,me acaban aqui de enseñar al niño polla o deberia decir PRINGADO DE LA VIDA Q LO UNICO Q HA HECHO EN SU VIDA (indirectamente) ES TENER UNA POLLA GRANDE.... QUE. PUTO. ASCAZO. NIÑO.
20135,"@pablocasado_ and @Albert_Rivera are right, immigrants come to impose their customs on us https://t.co/xstEpiBjQl",1,0,0,"@pablocasado_ y @Albert_Rivera tienen razón, los inmigrantes vienen a imponernos sus costumbres https://t.co/xstEpiBjQl"
20136,"I thought that this little game only existed for Arabs, hahaha. https://t.co/dZUJ1L843d",0,0,0,"Yo creía que ese jueguito solo existía para los árabes, jajaja. https://t.co/dZUJ1L843d"
20137,"@KarinaFromField You're my bitch, what's my fault?",1,1,1,"@KarinaFromField Tú eres mi perra, ¿yo qué culpa?"
20139,I just saw a lady just like Lupita d'alessio and I said it was like OMFG IS DAT THE SLEEPING LIONESS OR JUST ANOTHER LADY GÜERA,0,0,0,acabo de ver a una señora igualita a lupita d’alessio y dije fue como OMFG IS DAT LA LEONA DORMIDA O NOMAS OTRA SEÑORA GÜERA
20140,"@DonniPuppo JAJJAJAJ shut up bitch, he told me for something else, not for that",1,1,1,"@DonniPuppo JAJJAJAJ cállate perra , me lo dijo por otra cosa no x eso"
20141,"THE PRIDE I FEEL IS IMMENSE, YOU ARE UNIQUE💙 You deserve it because you are a fucking actor https://t.co/Q4FEJabwVX",0,0,0,"EL ORGULLO QUE SIENTO🏼ES INMENSO, SOS ÚNICO💙 Te lo re mereces porque sos un actorazo de la puta madre https://t.co/Q4FEJabwVX"
20143,"FRIENDS WITH ALL THE RESPECT AND WITH MORE HUMOR, I SHARE THIS ADVERTISING FOR ARAB TACOS AND MORE, LOCATED ON CAMINO VIEJO A LA VENTOSA, WHERE YOU WILL FIND: ARAB TACOS ORIENTAL TACOS, STEAK TACOS QUESADILLAS TLAYUDAS &lt;3 &lt;3 &lt;3 DON'T FORGET TO TRY THEM... https://t.co/OSytInAlNX",0,0,0,"AMIGOS CON TODO EL RESPETO Y CON MAS HUMOR, LES COMPARTO ESTA PUBLICIDAD DE TACOS ÁRABES Y MAS, UBICADO EN CAMINO VIEJO A LA VENTOSA, DONDE ENCONTRARA: TACOS ÁRABES TACOS ORIENTALES, TACOS DE BISTEC QUESADILLAS TLAYUDAS &lt;3 &lt;3 &lt;3 NO DEJE DE PROBARLOS.... https://t.co/OSytInAlNX"
20144,"British police allowed the rape of 1,000 poor girls by Arabs https://t.co/2uRICNLjO9 via @laotracara_co",1,0,1,La policía británica permitió la violación de 1.000 niñas pobres por parte de árabes https://t.co/2uRICNLjO9 via @laotracara_co
20145,"@voz_populi Go fuck yourself, you asshole, your Felipe should be in the fucking mine and shut the fuck up!! That you have no idea that here in Spain the same fucking dictatorship continues, only adorned with consumerism.",0,0,0,"@voz_populi Vete a tomar por culo gilipollas, tu Felipe tendrías q estar en la puta mina y cállate la boca!! Que no tienes ni idea aquí en España sigue estando la misma puta dictadura solamente que adornada con consumismo."
20146,"@rubenssambueza you are a garbage person, which does not surprise me because you are SUDACA, and that is how third worlders are",1,1,1,"@rubenssambueza eres una basura de persona, lo cual no me sorprende porque eres SUDACA, y asi son los tercermundistas"
20147,Shut up for a bitch says Damián hahahaha,1,1,1,Callate por zorra le dice Damián jajajaja
20149,"Dyed from the ortho tells me the face of pre-Hispanic crafts. You're still a sudaca friend, for something you can't go to your native Germany. https://t.co/zJQwgOL4Xp",1,1,1,"Teñida del orto me dice el cara de artesanía prehispánica. Seguís siendo sudaca amigo, por algo no podes irte a tu alemania natal. https://t.co/zJQwgOL4Xp"
20150,"In Ceuta there is a mountain that symbolizes everything that happens on both sides of the fence OUTLINED on the rock, with the bust... https://t.co/lH5kGLlkzQ",0,0,0,"En Ceuta hay una montaña que simboliza todo lo que ocurre a ambos lados de la valla PERFILADA en la roca, con el busto... https://t.co/lH5kGLlkzQ"
20151,@Elaguijon_ Today all this scum is quiet I would like to hear them speak #HDPasesinos,0,0,0,@Elaguijon_ Hoy toda esta escoria está callada me gustaría oírlos hablar #HDPasesinos
20152,"-This is the office for attention against racism? -Of course, give him a fucking dark Indian sarrapastrozo right now we'll take care of him, first the güero comes by.",1,0,0,"-¿Aquí es la oficina de atención contra el racismo? -Claro que sí, pásele pinche indio prieto sarrapastrozo ahorita lo atendemos, primero que pase el güero."
20153,@lammothsenpai the Fuenlabreño ape that I have to see more often. You are a fucking uncle and you deserve the best in the world. I hope that in 2018 everything goes well for you and you start with the front door.,0,0,0,@lammothsenpai el simio fuenlabreño al cual tengo que ver más a menudo. Eres un tío de puta madre y te mereces lo mejor del mundo. Espero que en 2018 te vaya todo de lujo y empieces por la puerta grande.
20154,@BoffeGoals SHUT UP SEE YOU TOMORROW BITCH,1,1,1,@BoffeGoals CALLATE QUE MAÑANA NOS VEMOS PERRA
20155,"@TiaFeminazi And what is not the voice, huh? SEMEN movement!",0,0,0,"@TiaFeminazi Y lo que no es la voz, ¿Eh? ¡Movimiento SEMEN!"
20156,"It makes me sick to see you bad, but not for me, but for you, THE FUCKING MOTHER YOU deserve heaven, don't stay on a cloud alone.",0,0,0,"Me pone mal verte mal, pero no por mi, sino por vos, LA PUTA MADRE TE mereces el cielo no te quedes en una nube sola."
20157,600 manteros jumped over the fence in Ceuta the other day. https://t.co/VErAmkEW5b,0,0,0,600 manteros saltaron la valla en Ceuta el otro día. https://t.co/VErAmkEW5b
20158,"We asked for Arabic picada? 3 words, 1 happy heart",0,0,0,"Pedimos picada árabe? 3 palabras, 1 corazón feliz"
20159,"@JordiWild Shut up, it's heavy... ACCEPT IT FOR A FUCKING TIME And leave it in the past, apologize and already know",0,0,0,@JordiWild Que te calles ya pesao... ACEPTALO DE UNA PUTA VEZ Y dejalo ya en el pasado pide disculpas y ya conbio
20160,@LucasSpadafora Lucas shut up you never read dm the bitch that gave birth to you ahre,0,0,0,@LucasSpadafora Lucas callate que no lees dm nunca la puta que te pario ahre
20163,How I am attracted to güeras 🤤,0,0,0,Cómo me atraen las güeras 🤤
20164,but shut up bitch we haven't seen each other for months and now that I'm leaving you want to see me I LIKE YOU BAD AGUSTINA https://t.co/PnQkCwktmY,1,1,1,pero callate puta no nos vemos hace meses y ahora que me voy me querés ver ME CAES MAL AGUSTINA https://t.co/PnQkCwktmY
20165,@edward18jgm @PunishedLivinx You're the asshole who hasn't touched a history book in your fucking life and you're smart without knowing what you're talking about,0,0,0,@edward18jgm @PunishedLivinx Tu eres el gilipollas que no has tocado un libro de historia en tu puta vida y vas de listo sin saber de lo que hablas
20166,Could this explain Caribbean and sub-Saharan brutism? Will there be a correlation? Extreme heat linked with reduced cognitive performance among young adults in non-air-conditioned buildings: https://t.co/hRcb6n7jHQ,1,0,0,¿Esto podría explicar el brutismo caribeño y el subsahariano? ¿Habrá correlación?  Extreme heat linked with reduced cognitive performance among young adults in non-air-conditioned buildings: https://t.co/hRcb6n7jHQ
20167,I would love to spank you richly ❤ — I would love to smack you in the face https://t.co/rUKwwVXlxm,0,0,0,Me encantaria darte unas nalgadas ricas ❤ — A mí me encantaría pegarte una hostia en la cara https://t.co/rUKwwVXlxm
20168,Why do women watch full length porn movies? -Because they think that in the end they are going to get married or something.,1,0,0,Porque las mujeres ven las peliculas porno enteras? -Porque se creen que al final se van a casar o algo.
20169,"Why are they calling baekhyun a cat, a bitch or a whore if he's a man, ridiculous manga",0,0,0,"Porque andan llamando gata, zorra o puta a baekhyun si es hombre, manga de ridiculas"
20170,"It sucks to make tamales,' grumbles my servant, La Diodora. 'Shut up or they're going to turn out sour', I tell him... well, why am I telling you little strawberries that went to university, what do you know about making tamales 😂",0,0,0,"es una chinguita hacer tamales', refunfuña mi sirvienta la diódora. 'cállate o te van a salir agrios', le digo... bueno, para qué les cuento a ustedes fresitas que fueron a la universidad, qué van a saber de hacer tamales 😂"
20171,"Those people insulting and condemning the murderer of Diana Quer but then downplaying the harassment, rape and mistreatment of women...",0,0,0,"Esa gente insultando y condenando al asesino de Diana Quer pero que luego le quitan importancia al acoso, violación y maltrato a la mujer..."
20172,"@Ndemoniado @Zurine3 Damn there are a LOT of amateur porn videos and they are quite sought after, because they are 'normal' girls, people imagine their neighbor, their friend, etc. Ok, but what does it have to do with it? You talk about porn as such, not about its cir",0,0,0,"@Ndemoniado @Zurine3 Coño hay una GRAN cantidad de vídeos porno amateur y son bastante buscados la verdad, porque son chicas 'normales', la gente se imagina su vecina, su amiga, etc. Bueno, pero ¿que tiene que ver? Habláis del porno como tal no de sus cir"
20173,"@ClaMoralesM Let's not get confused, many women pose as victims of harassment with just one look, ridiculous; Could these have been compared to what the guerrillas suffered in the Farc, for example?",1,0,0,"@ClaMoralesM No nos confundamos, muchas mujeres posan de victimas de acoso solo con una mirada, ridículas; ¿estas se habrán comparado con lo que sufrieron las guerrilleras en las Farc por ejemplo?"
20174,Come eat it xddd,0,0,0,Venga si comemela xddd
20176,@delockkke Shut up bitch Katy Perri from the xiniyos (and never better said),1,1,1,@delockkke Cállate puta Katy Perri de los xiniyos (y nunca mejor dicho)
20177,English and Arabic https://t.co/jlqTajKLXq,0,0,0,Ingles y árabe https://t.co/jlqTajKLXq
20178,@Micaela2907 HAHAHAHAHAHA shut up Mica bitch,1,1,1,@Micaela2907 JAJAJAJAJAJA callate Mica zorra
20179,"@bot_11109 @elchiringuitotv @Borjamazarro8 One more idiot you will say, even the dick was already people with the antics of Alves and Neymar...",0,0,0,"@bot_11109 @elchiringuitotv @Borjamazarro8 Uno mas imbécil dirás,hasta la polla ya estaba la gente con las payasadas de Alves y neymar..."
20180,"""If God cursed Eve because she ate an apple, imagine what he's going to do when he finds out that they're """"drunkens"""" and """"whores"""" every weekend. SORRY.""",0,0,0,"""Si Dios maldijo a Eva porque se comió una manzana, imagínense lo que va a hacer cuando se entere de que andan de """"borrachas"""" y de """"putas"""" todos los fines de semana.  LAMENTABLE."""
20181,"@NickAsio1 as you are so culturally evolved you remind anyone what the civic norms are. Spaniards, blacks and Arabs without exception, I have not seen Spaniards putting their feet on seats. Lots of blacks and Arabs.",1,0,1,"@NickAsio1 como estáis tan evolucionados culturalmente le recordais a cualquiera cuales son las normas cívicas. Españoles, negros y árabes sin excepcion, yo no he visto españoles poniendo pies en asientos. Negros y árabes bastantes."
20182,"IT'S NOT EVEN EIGHT IN THE MORNING, SHUT UP AND GO TO SLEEP INSTEAD OF TALKING ABOUT THE PUTA ESPICHA.",0,0,0,"QUE NO SON NI LAS OCHO DE LA MAÑANA, CALLATE Y ECHATE A DORMIR EN VEZ DE HABLAR DE LA PUTA ESPICHA."
20183,"@PSOE and @ahorapodemos are eager to help the moromierdas that come in waves to rape as many women and children as they can. And hey, if it is legalized better, huh @sanchezcastejon @ManuelaCarmena ? THE PROBLEM IS THAT THIS NEVER HAPPENS TO THEIR CHILDREN AND GRANDCHILDREN. PITY! https://t.co/Ro8kL0MNPM",1,0,1,"@PSOE y @ahorapodemos están deseosos de ayudar a los moromierdas que llegan en oleadas a violar todas las mujeres y niños que puedan. Y oye, si se legaliza mejor, ¿eh @sanchezcastejon @ManuelaCarmena ? EL PROBLEMA ES QUE ESTO NUNCA LES PASA A SUS HIJOS Y NIETOS. LASTIMA! https://t.co/Ro8kL0MNPM"
20184,"The Director General of the Civil Guard will tour this afternoon the fence that was assaulted in Ceuta. A GOOD HOUR, GREEN SLEEVES!!!",0,0,0,"El Director General de la Guardia Civil recorrerá esta tarde la valla que fue asaltada en Ceuta. ¡¡¡ A BUENAS HORAS, MANGAS VERDES !!!"
20185,@laLauusrobles You are a bitch friend hahahahahahahaha,0,0,0,@laLauusrobles Tu eres zorra amiga jajajajajajajaja
20186,HATE ME ERO WHEN YOU LOOK IN A MIRROR REMEMBER I AM AGILE AND ATTRACTIVE YOU ARE A FUCKING PIG 😁😁😁,1,1,1,ODIAME ERO AL MIRARTE A UN ESPEJO RECUERDA YO SOY AGIL Y ATRACTIVA TU ERES UNA PUTA CERDA😁😁😁
20187,@letra_escarlata @Pepe_Tron_B_M @anaisbernal @20m And these are the sons of bitches who are going to fight against the violence they exercise against women. It's just that I don't break because IT DOESN'T HAVE A FUCKING FUNNY 😡😡😡,0,0,0,@letra_escarlata @Pepe_Tron_B_M @anaisbernal @20m Y estos son los hijos de puta que van a luchar contra la violencia que ejercen contra las mujeres. Es que no me troncho porque NO TIENE NI PUTA GRACIA 😡😡😡
20189,"@spitfireXxX77 If I'm a Nazi, you're a son of a bitch",0,0,0,"@spitfireXxX77 Si yo soy nazi, tu eres un hijo de puta"
20190,"The bad thing about sexual harassment that occurs EVERYWHERE... is simple... physical abuse, rape or coercion are a crime... BUT!!! Insistent or clumsy flirting is not, nor is chivalry a macho aggression... But sensationalist exaggeration is today, right?",0,0,0,"Lo malo del tema de acosos sexual que se da en TODOS lados… es simple… abuso físico, violación o coacción son un delito… PERO!!! El coqueteo insistente o torpe no lo es, ni es la caballerosidad una agresión machista… Pero la exageración sensacionalista es lo de hoy ¿no?"
